NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,INTENSITY.ch3,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b120,83643a56-d82c-4a04-baac-5da04212aeec,b120,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11666.343,Stats[mean=11222.668 min=8303.0 max=16154.0 stdv=1744.6809],Stats[mean=7779.5073 min=6406.0 max=9333.0 stdv=554.20746],Stats[mean=5420.732 min=2715.0 max=9760.0 stdv=1519.586],(x=13.10 y=8.65),false,15.702192,2,2,2,13.103216,8.652432,0,0,0,1,2,1,1,2,2,ip[width=60  height=1  bits=16  min=7560.0  max=27342.0],1,0.13426186,3.368824,3.012258,0.24390669,0.3086204,5.5062313,6.371844,1,85.02137,13.174442,2.0,0.14147495,1.1790519,0.45630956,0.5456875,3.6804345,
b121,a88583af-aa32-421b-a37b-2c6b48b45124,b121,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10532.964,Stats[mean=10314.816 min=8469.0 max=12788.0 stdv=979.48706],Stats[mean=8017.367 min=6830.0 max=9494.0 stdv=627.6338],Stats[mean=7890.735 min=4797.0 max=10047.0 stdv=1241.1896],(x=37.26 y=9.00),false,38.33339,2,2,2,37.261738,9.000645,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.0055460604,0.5913408,2.293812,0.7856535,0.011387402,1.2924479,1.2787676,1,32.852837,3.0754476,2.0,0.45073557,1.0000085,0.9996863,0.52376217,4.426607,
b122,432bb493-e03a-46a4-a049-097d3a549846,b122,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11834.345,Stats[mean=11456.758 min=9114.0 max=15672.0 stdv=1607.3147],Stats[mean=7760.9893 min=6172.0 max=9497.0 stdv=608.44324],Stats[mean=5412.9893 min=2740.0 max=7915.0 stdv=1228.0582],(x=6.46 y=10.33),false,12.187274,2,2,2,6.464797,10.331313,0,0,0,1,2,1,1,2,2,ip[width=24  height=1  bits=16  min=7560.0  max=27342.0],1,0.16258453,1.097455,3.9565923,0.47651824,0.30406228,2.4549959,2.501433,1,82.372154,5.379706,2.0,0.2318437,1.0234543,0.9109214,0.46774554,3.569828,
b123,f0c99177-a866-46fa-8003-164a6b60e293,b123,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,13384.869,Stats[mean=12782.487 min=9774.0 max=16695.0 stdv=1761.1813],Stats[mean=8195.897 min=6205.0 max=9269.0 stdv=608.9645],Stats[mean=7759.5127 min=3721.0 max=11835.0 stdv=2065.987],(x=21.01 y=14.06),false,25.27792,2,2,2,21.006071,14.061231,0,0,0,1,2,1,1,2,2,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.0057914904,0.4699274,2.2270768,0.7807335,0.01325302,1.1575547,1.1376202,1,137.02002,2.7502294,2.0,0.44653738,1.0000092,0.99985194,0.46149796,2.5490222,
b124,ab66692d-7e1e-4afe-9afb-b8122e1aa8e2,b124,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12627.575,Stats[mean=12227.565 min=10084.0 max=17740.0 stdv=1511.5426],Stats[mean=8357.617 min=6957.0 max=9671.0 stdv=584.0502],Stats[mean=7605.4263 min=3230.0 max=11342.0 stdv=2058.2368],(x=20.21 y=14.38),false,24.80095,2,2,2,20.207045,14.379234,0,0,0,1,2,1,1,2,2,ip[width=30  height=1  bits=16  min=7560.0  max=27342.0],1,0.22255923,1.3559818,3.3052478,0.39572382,0.46339422,2.8993983,3.0810485,1,103.87505,6.561993,2.0,0.2053753,1.0828629,0.71457994,0.46247613,3.0475955,
b125,a815552c-c81e-4d4c-bd44-5c89ba371c8d,b125,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12608.512,Stats[mean=11713.28 min=9439.0 max=16122.0 stdv=1582.1104],Stats[mean=8304.333 min=6955.0 max=9616.0 stdv=594.0621],Stats[mean=7459.4385 min=4671.0 max=9510.0 stdv=1192.7295],(x=22.45 y=14.99),false,26.989086,2,2,2,22.445778,14.9865885,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.09946509,0.723331,3.3018003,0.60161746,0.16363311,1.7424709,1.7378815,1,116.23457,3.8869886,2.0,0.30333057,1.0031676,0.9979519,0.45629454,3.0601466,
b126,dad09799-9bf3-43f2-9731-3cc87b1048d2,b126,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11451.967,Stats[mean=11105.0 min=9267.0 max=13622.0 stdv=1030.9281],Stats[mean=8193.972 min=6892.0 max=9429.0 stdv=585.3519],Stats[mean=8163.352 min=6860.0 max=9723.0 stdv=629.2345],(x=20.86 y=15.46),false,25.963228,2,2,2,20.855347,15.464274,0,0,0,1,2,1,1,2,2,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.0673762,0.86194336,3.7460413,0.5526821,0.11773973,2.0101452,2.0057724,1,132.94788,4.4269705,2.0,0.27160263,1.0021491,0.9987637,0.46368793,3.821571,
b127,351f3833-9fc4-4510-8b9d-2200fa34d3a1,b127,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11720.9375,Stats[mean=11560.783 min=9014.0 max=14948.0 stdv=1576.2855],Stats[mean=8410.184 min=6392.0 max=10775.0 stdv=959.4747],Stats[mean=6841.15 min=3382.0 max=9706.0 stdv=1756.1642],(x=9.57 y=16.10),false,18.72666,2,2,2,9.57155,16.095753,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.024452413,0.6917396,2.2656891,0.7872865,0.048450075,1.3833985,1.3807725,1,114.335365,3.3228433,2.0,0.46021223,1.0001725,0.9992796,0.56405,3.6444912,
b128,c3cba0c7-4188-41a1-a372-0b291272f29d,b128,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11932.125,Stats[mean=11728.458 min=9042.0 max=17133.0 stdv=2069.6892],Stats[mean=8905.136 min=6702.0 max=11167.0 stdv=1033.2202],Stats[mean=8060.0337 min=5223.0 max=10937.0 stdv=1582.7472],(x=10.40 y=17.25),false,20.144375,2,2,2,10.404733,17.249271,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.6733751,2.581623,0.74573636,3.3991244E-6,1.4078948,1.398373,1,2.1209526,3.368533,2.0,0.43254045,1.0,0.9997331,0.529609,3.5054533,
b129,223c74ac-6312-4fa5-97ce-a31406078a0c,b129,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12128.652,Stats[mean=11613.812 min=9840.0 max=15204.0 stdv=1402.3287],Stats[mean=8369.245 min=7358.0 max=9828.0 stdv=547.71954],Stats[mean=8244.773 min=4475.0 max=11233.0 stdv=1364.6415],(x=11.03 y=17.39),false,20.591496,2,2,2,11.027596,17.389704,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.6113289,3.1103854,0.62783873,0.00475525,1.5746529,1.5745167,1,173.38435,3.4979885,2.0,0.3139174,1.000008,0.9978892,0.42331496,3.3760674,
b130,a732c1ef-dbd0-4f3e-97b7-2b3272471715,b130,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11973.0,Stats[mean=11657.744 min=9827.0 max=14995.0 stdv=1356.718],Stats[mean=9331.866 min=7234.0 max=14550.0 stdv=1575.8845],Stats[mean=7878.933 min=4793.0 max=10520.0 stdv=1337.633],(x=54.57 y=17.17),false,57.20998,2,2,2,54.57276,17.169611,0,0,0,1,2,1,1,2,2,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.7451852,1.0926623,1.6396267,0.59159064,1.2838045,1.7128508,2.1623096,1,92.75015,4.8176727,2.0,0.47419506,1.4021498,0.8036988,0.5468905,3.4785428,
b131,d339c384-3ba8-444e-8b48-9c5209906d6d,b131,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12094.876,Stats[mean=11797.842 min=9147.0 max=16936.0 stdv=1794.2538],Stats[mean=7665.1636 min=6186.0 max=9187.0 stdv=577.88434],Stats[mean=4649.6606 min=2534.0 max=6504.0 stdv=1003.38605],(x=13.50 y=17.48),false,22.0902,2,2,2,13.502777,17.482904,0,0,0,1,2,1,1,2,2,ip[width=38  height=1  bits=16  min=7560.0  max=27342.0],1,0.09677128,2.0079422,4.5877233,0.35396805,0.21472873,3.9125266,4.0118876,1,60.868385,8.443033,2.0,0.16701165,1.0289402,0.7886497,0.5219413,3.3983042,
b132,0438b6a8-84f0-435d-9e40-63ff46011cc6,b132,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11768.474,Stats[mean=11430.129 min=10033.0 max=13041.0 stdv=817.76086],Stats[mean=9284.226 min=7357.0 max=11260.0 stdv=1132.539],Stats[mean=7552.0967 min=5824.0 max=8764.0 stdv=666.17505],(x=54.22 y=18.61),false,57.329586,2,2,2,54.22459,18.611168,0,0,0,1,2,1,1,2,2,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.023944931,0.38067368,2.9981213,0.6607648,0.047797076,1.1792259,1.1734322,1,152.84993,2.6906543,2.0,0.34855306,1.000141,0.99890447,0.35860807,3.6131952,
b133,2c247dda-67aa-4344-bc0e-e4d5d00930fe,b133,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11823.81,Stats[mean=11025.857 min=9138.0 max=14171.0 stdv=1309.3445],Stats[mean=7854.0317 min=6975.0 max=9048.0 stdv=451.47565],Stats[mean=6896.2856 min=5744.0 max=8000.0 stdv=567.9163],(x=11.75 y=19.47),false,22.738705,2,2,2,11.750089,19.467514,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.09184743,0.730301,3.2901318,0.6033005,0.1523574,1.7473547,1.7426485,1,148.90002,3.9002194,2.0,0.3045439,1.0027966,0.9980189,0.45921963,3.576764,
b134,5e6ed765-5e29-418d-b0ab-e56aa86eacf5,b134,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11052.576,Stats[mean=10931.225 min=8625.0 max=17075.0 stdv=1992.3165],Stats[mean=7889.442 min=6411.0 max=9201.0 stdv=574.6532],Stats[mean=8007.1665 min=3183.0 max=11820.0 stdv=2192.753],(x=26.65 y=19.91),false,33.27075,2,2,2,26.654776,19.911446,0,0,0,1,2,1,1,2,2,ip[width=24  height=1  bits=16  min=7560.0  max=27342.0],1,0.31258464,1.4124265,2.5105054,0.60729146,0.62573135,2.2781978,2.415309,1,177.7638,5.4061646,2.0,0.34649187,1.0978233,0.8773467,0.63699347,4.084514,
b135,bf70ecec-419d-4098-9078-02d27d385fff,b135,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11347.934,Stats[mean=11172.0 min=8877.0 max=15044.0 stdv=1412.1497],Stats[mean=7659.636 min=6489.0 max=8854.0 stdv=557.24384],Stats[mean=6640.273 min=2722.0 max=9494.0 stdv=1727.5527],(x=40.45 y=20.31),false,45.266335,2,2,2,40.454002,20.310453,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.02094674,0.6519605,2.5107715,0.74614173,0.041420717,1.3998138,1.3787352,1,16.987154,3.3136368,2.0,0.42363405,1.0001262,0.9991469,0.52383155,3.8900628,
b136,2e25bd73-3c7e-4d4e-8d10-d771074bed28,b136,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11289.884,Stats[mean=11266.763 min=9179.0 max=15593.0 stdv=1361.0778],Stats[mean=7789.8945 min=6408.0 max=9504.0 stdv=720.3365],Stats[mean=7290.316 min=4539.0 max=9364.0 stdv=1282.3807],(x=26.71 y=21.51),false,34.29409,2,2,2,26.713139,21.505646,0,0,0,1,2,1,1,2,2,ip[width=11  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.4546188,2.0592773,0.82170695,0.044677567,1.0799912,1.0597829,1,26.644058,2.6367574,2.0,0.49626887,1.0000792,0.99821746,0.49278808,3.9282804,
b137,32da023b-58de-40e7-a328-48c61a34af5f,b137,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11782.32,Stats[mean=11564.093 min=9372.0 max=13957.0 stdv=1326.3639],Stats[mean=8083.6045 min=6372.0 max=9387.0 stdv=722.5801],Stats[mean=7632.4883 min=5015.0 max=9473.0 stdv=1187.4883],(x=40.42 y=21.81),false,45.925774,2,2,2,40.41834,21.806755,0,0,0,1,2,1,1,2,2,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.017990574,0.52058494,2.1295567,0.80540156,0.05058819,1.172161,1.148135,1,159.58162,2.8499975,2.0,0.48242208,1.0001359,0.9984874,0.5123366,3.6040792,
b138,d3082e9d-dde0-462d-8216-5c612db3880d,b138,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11543.097,Stats[mean=10959.65 min=8967.0 max=13878.0 stdv=1059.9254],Stats[mean=8214.494 min=6939.0 max=9964.0 stdv=629.969],Stats[mean=7393.0 min=4392.0 max=9329.0 stdv=1156.1805],(x=16.59 y=21.71),false,27.32264,2,2,2,16.587425,21.711376,0,0,0,1,2,1,1,2,2,ip[width=25  height=1  bits=16  min=7560.0  max=27342.0],1,0.29429764,1.0067719,3.1849158,0.4138929,0.5605851,2.4288871,2.5944405,1,118.40873,5.528744,2.0,0.21728338,1.0890115,0.7263645,0.40553662,3.7615747,
b139,56b88946-f074-401b-ad6d-20192b8fa767,b139,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11628.134,Stats[mean=10963.796 min=9273.0 max=14516.0 stdv=1239.056],Stats[mean=7627.4814 min=6378.0 max=8489.0 stdv=426.81888],Stats[mean=6078.037 min=3779.0 max=7248.0 stdv=898.02924],(x=22.00 y=21.81),false,30.974768,2,2,2,21.999472,21.80503,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.17648552,0.646185,2.9843512,0.63340265,0.32433173,1.5963786,1.602233,1,114.51431,3.5804977,2.0,0.32284582,1.0107787,0.99642336,0.4417013,3.7055898,
b140,1dbd2b1f-b3f0-4399-ad67-8d1f6d510086,b140,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11481.049,Stats[mean=10940.909 min=8744.0 max=15051.0 stdv=1517.8169],Stats[mean=7671.078 min=6541.0 max=9451.0 stdv=559.3491],Stats[mean=5788.156 min=3120.0 max=8266.0 stdv=1268.4596],(x=19.98 y=22.37),false,29.989777,2,2,2,19.97783,22.366783,0,0,0,1,2,1,1,2,2,ip[width=19  height=1  bits=16  min=7560.0  max=27342.0],1,0.2072104,0.9034389,3.1942894,0.6067994,0.37905836,1.9229879,1.9421936,1,41.954163,4.3254547,2.0,0.31106833,1.020511,0.9920534,0.5068132,3.8024244,
b141,7a186ada-c6cf-453c-980a-4d393bcbb7a3,b141,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11367.755,Stats[mean=10845.254 min=8957.0 max=13918.0 stdv=1116.961],Stats[mean=7908.4326 min=6561.0 max=9121.0 stdv=563.37134],Stats[mean=5773.463 min=3368.0 max=7399.0 stdv=1053.7223],(x=14.21 y=22.81),false,26.874876,2,2,2,14.211543,22.809889,0,0,0,1,2,1,1,2,2,ip[width=22  height=1  bits=16  min=7560.0  max=27342.0],1,0.27455792,0.8213292,3.3055844,0.46509972,0.5635792,2.099553,2.2022862,1,11.412996,4.710755,2.0,0.23723218,1.0617642,0.82024556,0.3956277,3.8770127,
b142,a79b07f2-26ed-46d3-aac6-793db4ea7e04,b142,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11859.042,Stats[mean=11528.315 min=9447.0 max=16567.0 stdv=1486.7236],Stats[mean=8841.063 min=6344.0 max=12570.0 stdv=1232.7935],Stats[mean=7368.9683 min=3830.0 max=10121.0 stdv=1337.6895],(x=40.84 y=22.71),false,46.728348,2,2,2,40.839546,22.708364,0,0,0,1,2,1,1,2,2,ip[width=23  height=1  bits=16  min=7560.0  max=27342.0],1,0.119022936,1.1226301,3.6401038,0.5544241,0.22854717,2.277511,2.3004022,1,49.86297,5.0443153,2.0,0.27556616,1.0101829,0.9832602,0.52591044,3.5535684,
b143,cac4b8a7-2601-4bf2-bf8b-c6891620d56d,b143,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11814.356,Stats[mean=11723.562 min=9208.0 max=17473.0 stdv=2097.764],Stats[mean=7952.1753 min=6465.0 max=9044.0 stdv=660.44073],Stats[mean=5503.035 min=3062.0 max=7709.0 stdv=1279.4423],(x=15.57 y=24.18),false,28.755775,2,2,2,15.567506,24.177416,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.22666089,0.63556176,2.3738825,0.735095,0.45589224,1.4057064,1.4152805,1,71.737404,3.2961886,2.0,0.4095233,1.0155938,0.9947361,0.49920586,3.5829878,
b144,d6ce9a4b-0c44-4bfe-ad41-36ccf04797d3,b144,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11880.546,Stats[mean=11764.453 min=9409.0 max=17394.0 stdv=1908.3342],Stats[mean=7399.5283 min=6084.0 max=8965.0 stdv=611.0737],Stats[mean=5965.9243 min=3520.0 max=9155.0 stdv=1497.4645],(x=20.77 y=24.76),false,32.322433,2,2,2,20.771915,24.764233,0,0,0,1,2,1,1,2,2,ip[width=27  height=1  bits=16  min=7560.0  max=27342.0],1,0.17710705,1.2659974,3.6750505,0.45497572,0.36844933,2.6759925,2.7550752,1,69.71572,5.9132633,2.0,0.2250988,1.0409636,0.8449202,0.4883071,3.539411,
b145,83c7ccac-9755-451e-95e2-ca3f1fbfc8d6,b145,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12264.0,Stats[mean=12153.127 min=10474.0 max=15207.0 stdv=1196.9242],Stats[mean=9850.333 min=7406.0 max=15310.0 stdv=1903.2133],Stats[mean=5468.6826 min=3250.0 max=8619.0 stdv=1282.0758],(x=55.36 y=25.86),false,61.107212,2,2,2,55.364574,25.862244,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.75476,1.6360456,0.8731281,0.009890063,1.2804451,1.2696706,1,162.44034,3.2958724,2.0,0.5861342,1.0000068,0.9998771,0.7155894,3.2869596,
b146,a9527e77-337b-4870-a1e1-772b308ce644,b146,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11678.042,Stats[mean=11478.038 min=9163.0 max=16302.0 stdv=1468.4731],Stats[mean=7512.276 min=6196.0 max=9070.0 stdv=652.34393],Stats[mean=6103.762 min=3122.0 max=9560.0 stdv=1196.7723],(x=20.41 y=28.42),false,34.9877,2,2,2,20.411568,28.416668,0,0,0,1,2,1,1,2,2,ip[width=46  height=1  bits=16  min=7560.0  max=27342.0],1,0.14450066,2.2016075,3.8147335,0.26724887,0.299869,4.5294003,4.9050074,1,39.553146,10.174591,2.0,0.1366371,1.0970538,0.5458634,0.46369538,3.672732,
