mean,median,max,min,std_dev,skewness,kurtosis,pixel_count,area_covered,frame,z_stack,channel,full_filepath,condition,time,strain,image_type,biorep,signal
9297.025725593667,9228.0,13974,5212,1643.4522749216217,0.1844782179510355,-0.47750317632408956,1516,0.0057830810546875,1,5,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_eGFP.003\cell_only\Time_1_Z_5_Channel_2.tif,eGFP,60min,LZ22225,cell,1,dapi
6925.666226912928,6267.5,19520,4279,2105.380691374839,2.1571929392756655,5.458112189331297,1516,0.0057830810546875,1,6,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_eGFP.003\cell_only\Time_1_Z_6_Channel_1.tif,eGFP,60min,LZ22225,cell,1,fish
9554.750659630607,9487.5,13937,4407,1691.8532210964381,0.03849460135601458,-0.547555583494336,1516,0.0057830810546875,1,6,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_eGFP.003\cell_only\Time_1_Z_6_Channel_2.tif,eGFP,60min,LZ22225,cell,1,dapi
2315.009611740793,2309.0,3627,1410,227.25226802932363,0.18314071494433337,0.08681897994390919,261243,0.9965629577636719,0,0,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_0_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5548.92891292781,5532.0,11007,3747,431.24866853351136,0.6386984259101163,3.1327646817800217,261243,0.9965629577636719,0,0,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_0_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2228.4478818571215,2222.0,3518,1322,220.49173944435728,0.1845800971927466,0.07164841434853564,261243,0.9965629577636719,0,1,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_1_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5498.191618531406,5482.0,11026,3780,429.25177229744986,0.6491891410791877,3.0231574849262275,261243,0.9965629577636719,0,1,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_1_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2169.1902787825893,2162.0,3624,1276,216.96648077158264,0.1908766254052875,0.07279118786750471,261243,0.9965629577636719,0,2,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_2_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5469.603116638532,5453.0,10292,3820,426.37355765034806,0.6019793394392838,2.6868076277914996,261243,0.9965629577636719,0,2,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_2_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
20446.163150782988,20450.0,24868,14758,765.81833058068,0.004219593854561293,0.41542694392271606,261243,0.9965629577636719,0,3,0,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_3_Channel_0.tif,greenfil,60min,LZ22225,background,1,phase
2129.0763809939403,2122.0,3596,1300,214.92893651461407,0.1950723978330423,0.07411670689470595,261243,0.9965629577636719,0,3,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_3_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5430.638792235582,5415.0,10758,3709,424.2009306936678,0.6078858566340841,2.862748153634283,261243,0.9965629577636719,0,3,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_3_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2093.7722694962163,2087.0,3650,1238,213.14913042947012,0.1995464820962581,0.10119822181701776,261243,0.9965629577636719,0,4,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_4_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5391.950264696087,5377.0,9935,3719,420.8321206495011,0.5617977693056978,2.5209783957062246,261243,0.9965629577636719,0,4,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_4_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2068.2431873772694,2061.0,3942,1243,211.5613195388038,0.2136424538359283,0.15770708400134348,261243,0.9965629577636719,0,5,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_5_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5360.567754925491,5347.0,9742,3779,417.6217231456895,0.5283322257075113,2.401630015321598,261243,0.9965629577636719,0,5,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_5_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2043.550732459817,2036.0,3607,1203,209.56322557692363,0.21612991455792963,0.11558887101668303,261243,0.9965629577636719,0,6,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_6_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5331.414977626195,5318.0,10305,3620,416.9363773702662,0.5068168696463929,2.240667506389155,261243,0.9965629577636719,0,6,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_0_Z_6_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2265.429547647122,2256.0,9742,1389,238.61662002970226,2.1255849921266377,38.807669273361405,261212,0.9964447021484375,1,0,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_0_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5772.446039998163,5758.0,11577,3975,445.2584949911821,0.5932781029088282,3.1818673130004402,261212,0.9964447021484375,1,0,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_0_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2186.331366859103,2177.0,10005,1277,234.050270353541,2.326595544046392,44.463373149356414,261212,0.9964447021484375,1,1,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_1_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5742.8900318515225,5728.0,11556,3983,443.0599749590047,0.628330204662648,3.398389546257187,261212,0.9964447021484375,1,1,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_1_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2134.988407883252,2127.0,9802,1250,229.4581709794188,2.265434882591198,44.75532580586678,261212,0.9964447021484375,1,2,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_2_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5695.767430286511,5683.0,12411,3725,440.5846981237646,0.613632183523806,3.3734875637375703,261212,0.9964447021484375,1,2,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_2_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
20805.685091037165,20800.0,26719,17079,758.8879962189682,0.17302638094176878,0.8839944228468739,261212,0.9964447021484375,1,3,0,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_3_Channel_0.tif,greenfil,60min,LZ22225,background,1,phase
2097.7549040626004,2089.0,8827,1299,224.4481548642468,1.9210158728468874,34.583446873463835,261212,0.9964447021484375,1,3,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_3_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5643.244713106596,5629.0,12191,3916,438.49990002941547,0.5743350335586821,3.058098556132597,261212,0.9964447021484375,1,3,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_3_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2065.170654487543,2057.0,8629,1174,222.85661598825712,1.6880445324484266,28.166129028031712,261212,0.9964447021484375,1,4,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_4_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5605.060008728542,5592.0,11374,3689,436.99529388185385,0.5108504759622677,2.6813457298206718,261212,0.9964447021484375,1,4,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_4_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2040.4193260646525,2031.0,8267,1266,221.68728342126224,1.5905424623002304,24.86250069157064,261212,0.9964447021484375,1,5,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_5_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5571.245605102369,5558.0,11077,3588,436.34128031657383,0.48065012589231454,2.5484954038239254,261212,0.9964447021484375,1,5,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_5_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
2021.1840956770745,2012.0,8235,1140,221.78986238383843,1.586096790116297,22.335280138083398,261212,0.9964447021484375,1,6,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_6_Channel_1.tif,greenfil,60min,LZ22225,background,1,fish
5545.946177817252,5535.0,11352,3776,438.7548185571723,0.4532554517054481,2.378685149223533,261212,0.9964447021484375,1,6,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\background_only\Time_1_Z_6_Channel_2.tif,greenfil,60min,LZ22225,background,1,dapi
3301.4095449500555,3296.0,4710,2006,457.2071685582324,0.19259388053856585,-0.20062718031568716,901,0.003437042236328125,0,0,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_0_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
8958.931187569367,8835.0,12796,5663,1280.2978538601565,0.3362627571717345,-0.34586101612843834,901,0.003437042236328125,0,0,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_0_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
3040.0754716981132,3025.0,4258,1972,390.3556602303008,0.2818693019057821,-0.23083481667819772,901,0.003437042236328125,0,1,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_1_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
8507.91231964484,8425.0,11882,5814,1109.7393501018792,0.2957799853116302,-0.30181384891627294,901,0.003437042236328125,0,1,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_1_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
2905.8335183129857,2891.0,4295,1767,390.1937636248819,0.20772984455879667,0.0685995814296807,901,0.003437042236328125,0,2,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_2_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
8643.698113207547,8556.0,12439,5662,1201.591185105386,0.3315639539049774,-0.34122979438471246,901,0.003437042236328125,0,2,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_2_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
14344.674805771365,14073.0,20669,9485,2753.0528432109245,0.2690013076709178,-1.1374170921283093,901,0.003437042236328125,0,3,0,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_3_Channel_0.tif,greenfil,60min,LZ22225,cell,1,phase
2816.4661487236403,2801.0,4773,1626,379.28164505967635,0.4274886177461371,0.5245546920251685,901,0.003437042236328125,0,3,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_3_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
8867.561598224196,8806.0,12527,5832,1252.8589608728507,0.29523262201185696,-0.3401003542602923,901,0.003437042236328125,0,3,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_3_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
2705.002219755827,2679.0,3891,1846,350.9137367010666,0.31848317207705534,-0.09413662911134058,901,0.003437042236328125,0,4,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_4_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
9189.642619311875,9050.0,13257,5743,1420.446386405331,0.302630588153284,-0.4446488567534912,901,0.003437042236328125,0,4,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_4_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
2608.5027746947835,2587.0,3864,1581,329.84240888367196,0.25601204577874137,-0.057699084002439616,901,0.003437042236328125,0,5,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_5_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
9567.10654827969,9426.0,13956,6324,1564.7378364989927,0.3695461596494024,-0.46008022719907693,901,0.003437042236328125,0,5,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_5_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
2501.984461709212,2488.0,3414,1824,283.2574584576372,0.2687423420205388,-0.1750634078891573,901,0.003437042236328125,0,6,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_6_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
9874.073251942287,9662.0,14945,6273,1705.4232842405827,0.3291487019356279,-0.5315767039469499,901,0.003437042236328125,0,6,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_0_Z_6_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
5514.201716738197,3797.0,25017,2293,4239.476287610999,2.312477559659875,4.909608759947737,932,0.0035552978515625,1,0,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_0_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
10481.200643776823,10322.0,16871,6499,1776.0880016402346,0.574737024288845,0.45382348795699734,932,0.0035552978515625,1,0,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_0_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
5202.062231759656,3485.5,23512,2076,4115.205433520386,2.2645693177495385,4.570533491035173,932,0.0035552978515625,1,1,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_1_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
10201.901287553648,10028.0,16178,6725,1756.6809970649153,0.6487630765720899,0.3404791599009771,932,0.0035552978515625,1,1,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_1_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
5061.654506437768,3302.5,24456,1746,4176.488151775574,2.3489655545141312,5.025399642224199,932,0.0035552978515625,1,2,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_2_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
10285.43347639485,10134.0,16946,6381,1763.1811029493783,0.6314646838657708,0.4832349030070735,932,0.0035552978515625,1,2,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_2_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
14937.67060085837,14554.5,22279,9991,2842.3906990650316,0.3558560656214643,-0.974343266007875,932,0.0035552978515625,1,3,0,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_3_Channel_0.tif,greenfil,60min,LZ22225,cell,1,phase
4932.389484978541,3231.5,25289,1689,4207.955015397167,2.465213620959605,5.713503731325547,932,0.0035552978515625,1,3,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_3_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
10523.75965665236,10414.5,16886,6695,1764.9565157025575,0.48093604309245974,0.1199503146491887,932,0.0035552978515625,1,3,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_3_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
4795.701716738197,3158.5,24167,1714,4063.779189306318,2.4575980502719936,5.62150067363555,932,0.0035552978515625,1,4,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_4_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
10800.89270386266,10746.5,17264,6655,1825.508342768551,0.31866997579961254,-0.19277049008823832,932,0.0035552978515625,1,4,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_4_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
4576.62017167382,2998.5,22522,1598,3807.546308046599,2.4337633320322287,5.566277832182225,932,0.0035552978515625,1,5,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_5_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
11059.1330472103,11088.5,17290,6761,1828.2865971832948,0.20275077387602433,-0.28025871479858777,932,0.0035552978515625,1,5,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_5_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
4385.085836909871,2909.5,20534,1590,3462.556117072568,2.2969019954529344,4.798845633902672,932,0.0035552978515625,1,6,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_6_Channel_1.tif,greenfil,60min,LZ22225,cell,1,fish
11219.508583690988,11274.5,15843,6031,1848.7233185970808,-0.045772689138256745,-0.6454299196264266,932,0.0035552978515625,1,6,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22225_60min_inf_greenfil.002\cell_only\Time_1_Z_6_Channel_2.tif,greenfil,60min,LZ22225,cell,1,dapi
1320.714054466581,1312.0,2897,754,154.22953455321147,0.43693208668228095,0.6851391782932796,248960,0.94970703125,0,0,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22230_0min_uninf.001\background_only\Time_0_Z_0_Channel_1.tif,uninf,0min,LZ22230,background,1,fish
1191.605434607969,1166.0,4844,644,182.2679375154606,1.4701540387599075,5.307313715906467,248960,0.94970703125,0,0,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22230_0min_uninf.001\background_only\Time_0_Z_0_Channel_2.tif,uninf,0min,LZ22230,background,1,dapi
1293.2284342866324,1285.0,2574,767,149.67662928865153,0.38039928533925,0.4680735346648399,248960,0.94970703125,0,1,1,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22230_0min_uninf.001\background_only\Time_0_Z_1_Channel_1.tif,uninf,0min,LZ22230,background,1,fish
1194.6819971079692,1167.0,4586,698,184.25348049454445,1.4378477173428124,4.805396796701453,248960,0.94970703125,0,1,2,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22230_0min_uninf.001\background_only\Time_0_Z_1_Channel_2.tif,uninf,0min,LZ22230,background,1,dapi
23548.003100899743,23358.0,34468,15639,1273.0821554812478,1.7189829215196313,6.465916050256183,248960,0.94970703125,0,2,0,C:\Users\Nikon\Downloads\Omni\202311_checking_imaging_parameters\20231109_testing_image_parameters\20231109_AG_LZ22225biorep1_wash3\Image_Data\20231109_LZ22230_0min_uninf.001\background_only\Time_0_Z_2_Channel_0.tif,uninf,0min,LZ22230,background,1,phase
