NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,Unnamed: 57,INTENSITY.ch3,Unnamed: 58
b328,30d9bf08-7f00-4d18-b321-fd48ba46f616,b328,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10972.752,Stats[mean=11107.342 min=8277.0 max=17589.0 stdv=2334.4766],Stats[mean=6856.7085 min=5480.0 max=8305.0 stdv=530.32947],(x=26.65 y=19.91),False,33.27075,2,2,2,26.654776,19.911446,0,0,0,1,4,1,1,4,4,ip[width=24  height=1  bits=16  min=7560.0  max=27342.0],1,0.31258464,1.4124265,2.5105054,0.60729146,0.62573135,2.2781978,2.415309,1,177.7638,5.4061646,2.0,0.34649187,1.0978233,0.8773467,0.63699347,3.9379597,,Stats[mean=7178.7 min=2960.0 max=10791.0 stdv=2018.5592],
b329,5cd95abf-d878-486b-a33d-d34f3f15dfbf,b329,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11107.5,Stats[mean=11006.637 min=8486.0 max=15335.0 stdv=1823.5571],Stats[mean=6817.0 min=5528.0 max=8658.0 stdv=544.8367],(x=40.45 y=20.31),False,45.266335,2,2,2,40.454002,20.310453,0,0,0,1,4,1,1,4,4,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.02094674,0.6519605,2.5107715,0.74614173,0.041420717,1.3998138,1.3787352,1,16.987154,3.3136368,2.0,0.42363405,1.0001262,0.9991469,0.52383155,3.8525877,,Stats[mean=6513.4365 min=2947.0 max=9952.0 stdv=1970.854],
b330,5ceaebe7-6e87-46ef-a728-68f64a157fd7,b330,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10874.419,Stats[mean=11028.921 min=9026.0 max=17498.0 stdv=1992.9353],Stats[mean=6838.263 min=6062.0 max=7672.0 stdv=399.71765],(x=26.71 y=21.51),False,34.29409,2,2,2,26.713139,21.505646,0,0,0,1,4,1,1,4,4,ip[width=11  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.4546188,2.0592773,0.82170695,0.044677567,1.0799912,1.0597829,1,26.644058,2.6367574,2.0,0.49626887,1.0000792,0.99821746,0.49278808,4.00026,,Stats[mean=6844.2896 min=3385.0 max=8920.0 stdv=1562.9418],
b331,556e16a9-be43-4937-8124-140690a06fce,b331,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11256.14,Stats[mean=11059.023 min=8515.0 max=15292.0 stdv=1655.152],Stats[mean=7032.0 min=5859.0 max=8269.0 stdv=541.0029],(x=40.42 y=21.81),False,45.925774,2,2,2,40.41834,21.806755,0,0,0,1,4,1,1,4,4,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.017990574,0.52058494,2.1295567,0.80540156,0.05058819,1.172161,1.148135,1,159.58162,2.8499975,2.0,0.48242208,1.0001359,0.9984874,0.5123366,3.7584145,,Stats[mean=7640.4883 min=3893.0 max=9493.0 stdv=1508.7621],
b332,a56294b8-86f7-46cb-8c76-52e306b9dc2b,b332,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11172.526,Stats[mean=10686.133 min=8943.0 max=14399.0 stdv=1280.7753],Stats[mean=7110.976 min=5946.0 max=8750.0 stdv=478.54297],(x=16.59 y=21.71),False,27.32264,2,2,2,16.587425,21.711376,0,0,0,1,4,1,1,4,4,ip[width=25  height=1  bits=16  min=7560.0  max=27342.0],1,0.29429764,1.0067719,3.1849158,0.4138929,0.5605851,2.4288871,2.5944405,1,118.40873,5.528744,2.0,0.21728338,1.0890115,0.7263645,0.40553662,3.8113892,,Stats[mean=7481.964 min=3552.0 max=9886.0 stdv=1375.3505],
b333,05afdcdb-679f-4e04-9da8-6eba0ee38051,b333,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11064.44,Stats[mean=10474.723 min=8698.0 max=13406.0 stdv=1309.1163],Stats[mean=6743.8706 min=5518.0 max=7667.0 stdv=464.2278],(x=22.00 y=21.81),False,30.974768,2,2,2,21.999472,21.80503,0,0,0,1,4,1,1,4,4,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.17648552,0.646185,2.9843512,0.63340265,0.32433173,1.5963786,1.602233,1,114.51431,3.5804977,2.0,0.32284582,1.0107787,0.99642336,0.4417013,3.879869,,Stats[mean=6262.6113 min=3354.0 max=7977.0 stdv=1047.9303],
b334,2838e4d8-67e8-4e72-8cd7-ce1c9bcac334,b334,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11255.578,Stats[mean=10780.078 min=8400.0 max=15524.0 stdv=1816.3726],Stats[mean=6651.3896 min=5421.0 max=7730.0 stdv=423.7894],(x=19.98 y=22.37),False,29.989777,2,2,2,19.97783,22.366783,0,0,0,1,4,1,1,4,4,ip[width=19  height=1  bits=16  min=7560.0  max=27342.0],1,0.2072104,0.9034389,3.1942894,0.6067994,0.37905836,1.9229879,1.9421936,1,41.954163,4.3254547,2.0,0.31106833,1.020511,0.9920534,0.5068132,3.7587705,,Stats[mean=5682.5845 min=2728.0 max=8192.0 stdv=1525.3536],
b335,985900c8-292b-40a3-ac3b-2f1ad5a7110a,b335,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11151.404,Stats[mean=10624.418 min=8610.0 max=14110.0 stdv=1378.5927],Stats[mean=6822.597 min=5840.0 max=7805.0 stdv=405.77634],(x=14.21 y=22.81),False,26.874876,2,2,2,14.211543,22.809889,0,0,0,1,4,1,1,4,4,ip[width=22  height=1  bits=16  min=7560.0  max=27342.0],1,0.27455792,0.8213292,3.3055844,0.46509972,0.5635792,2.099553,2.2022862,1,11.412996,4.710755,2.0,0.23723218,1.0617642,0.82024556,0.3956277,3.8247716,,Stats[mean=5656.9106 min=3259.0 max=7583.0 stdv=1099.4723],
b336,bf608c98-a3fa-4ed9-a01f-38663eb452ae,b336,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11574.689,Stats[mean=11330.863 min=8713.0 max=18043.0 stdv=1943.9235],Stats[mean=7696.8105 min=5996.0 max=9592.0 stdv=788.43585],(x=40.84 y=22.71),False,46.728348,2,2,2,40.839546,22.708364,0,0,0,1,4,1,1,4,4,ip[width=23  height=1  bits=16  min=7560.0  max=27342.0],1,0.119022936,1.1226301,3.6401038,0.5544241,0.22854717,2.277511,2.3004022,1,49.86297,5.0443153,2.0,0.27556616,1.0101829,0.9832602,0.52591044,3.556593,,Stats[mean=6953.3687 min=2868.0 max=10198.0 stdv=1706.6814],
b337,27744886-835d-4edb-a169-fc57186e6a43,b337,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11481.096,Stats[mean=11381.211 min=8715.0 max=16930.0 stdv=2313.7195],Stats[mean=7027.649 min=6209.0 max=8387.0 stdv=486.85425],(x=15.57 y=24.18),False,28.755775,2,2,2,15.567506,24.177416,0,0,0,1,4,1,1,4,4,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.22666089,0.63556176,2.3738825,0.735095,0.45589224,1.4057064,1.4152805,1,71.737404,3.2961886,2.0,0.4095233,1.0155938,0.9947361,0.49920586,3.6158903,,Stats[mean=5383.4033 min=2814.0 max=8131.0 stdv=1591.7745],
b338,46eefad6-27f8-4d12-9e1f-bcf6ab7d5c5f,b338,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11535.907,Stats[mean=11477.057 min=8903.0 max=17274.0 stdv=2077.6533],Stats[mean=6774.981 min=5582.0 max=7978.0 stdv=454.9185],(x=20.77 y=24.76),False,32.322433,2,2,2,20.771915,24.764233,0,0,0,1,4,1,1,4,4,ip[width=27  height=1  bits=16  min=7560.0  max=27342.0],1,0.17710705,1.2659974,3.6750505,0.45497572,0.36844933,2.6759925,2.7550752,1,69.71572,5.9132633,2.0,0.2250988,1.0409636,0.8449202,0.4883071,3.5811634,,Stats[mean=5861.2925 min=2630.0 max=9130.0 stdv=1774.9552],
b339,80e8cb2b-ecf6-4535-95d8-2730c14ee6ca,b339,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12054.169,Stats[mean=11965.937 min=10002.0 max=15236.0 stdv=1567.1091],Stats[mean=8379.762 min=6167.0 max=12531.0 stdv=1231.9755],(x=55.36 y=25.86),False,61.107212,2,2,2,55.364574,25.862244,0,0,0,1,4,1,1,4,4,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.75476,1.6360456,0.8731281,0.009890063,1.2804451,1.2696706,1,162.44034,3.2958724,2.0,0.5861342,1.0000068,0.9998771,0.7155894,3.2528107,,Stats[mean=5342.635 min=2756.0 max=7992.0 stdv=1370.8577],
b340,0bcf4e2a-f07b-4d13-bf19-316b70099419,b340,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11332.973,Stats[mean=11159.378 min=8768.0 max=16622.0 stdv=1794.7819],Stats[mean=6704.7354 min=5570.0 max=7997.0 stdv=476.23138],(x=20.41 y=28.42),False,34.9877,2,2,2,20.411568,28.416668,0,0,0,1,4,1,1,4,4,ip[width=46  height=1  bits=16  min=7560.0  max=27342.0],1,0.14450066,2.2016075,3.8147335,0.26724887,0.299869,4.5294003,4.9050074,1,39.553146,10.174591,2.0,0.1366371,1.0970538,0.5458634,0.46369538,3.7097363,,Stats[mean=5950.2 min=2470.0 max=8810.0 stdv=1489.3378],
b341,25b321cf-86d6-491b-a2ed-e5bfdd5b9bb3,b341,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11754.929,Stats[mean=11506.338 min=9308.0 max=17757.0 stdv=1287.7483],Stats[mean=7330.4634 min=6076.0 max=9479.0 stdv=591.152],(x=53.79 y=28.29),False,60.778797,2,2,2,53.792805,28.291273,0,0,0,1,4,1,1,4,4,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.24221319,1.648457,2.0045247,0.8074362,0.37333313,2.0717914,2.087731,1,4.4964333,5.065119,2.0,0.48898515,1.0234905,0.9932359,0.90860146,3.4423993,,Stats[mean=7702.9707 min=3831.0 max=10465.0 stdv=1410.5815],
b342,ec52934a-cd5e-493c-8cdf-298401c13e60,b342,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,13982.077,Stats[mean=13998.657 min=11249.0 max=19441.0 stdv=2456.7566],Stats[mean=7348.486 min=6407.0 max=8360.0 stdv=538.26764],(x=55.30 y=28.15),False,62.046406,2,2,2,55.295177,28.146044,0,0,0,1,4,1,1,4,4,ip[width=10  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.3952864,1.8470184,0.8594182,4.723368e-06,0.9715851,0.9629647,1,41.186268,2.4041336,2.0,0.53316337,1.0,1.0,0.46966445,2.031355,,Stats[mean=5440.1143 min=3574.0 max=7886.0 stdv=1262.1285],
b343,50157354-deba-4036-b0dd-6dc7ebdbaca5,b343,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12565.192,Stats[mean=11592.195 min=10146.0 max=14799.0 stdv=1174.826],Stats[mean=7259.2827 min=6186.0 max=8633.0 stdv=461.94452],(x=54.83 y=30.02),False,62.507534,2,2,2,54.825718,30.022198,0,0,0,1,4,1,1,4,4,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.11601685,0.5191005,4.071233,0.50100875,0.18671563,1.6791117,1.6847501,1,130.46935,3.6083446,2.0,0.23442413,1.004225,0.99821585,0.3253047,2.929044,,Stats[mean=7608.2607 min=6260.0 max=9071.0 stdv=695.1192],
b344,d7789b38-1f53-4b3b-83f5-be34ac5b4796,b344,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11540.021,Stats[mean=11381.0 min=8713.0 max=16496.0 stdv=1814.9407],Stats[mean=6822.3657 min=5721.0 max=7984.0 stdv=570.9737],(x=5.48 y=30.88),False,31.362864,2,2,2,5.4801416,30.88037,0,0,0,1,4,1,1,4,4,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.46807182,2.2938352,0.77444124,2.4028996e-06,1.1687269,1.1604651,1,6.842696,2.755922,2.0,0.43631136,1.0,1.0,0.45735922,3.5785568,,Stats[mean=6330.6587 min=2991.0 max=9492.0 stdv=1877.9114],
b345,5f4eb485-2282-45f2-82e3-859417b4e6d3,b345,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12237.698,Stats[mean=12170.528 min=9226.0 max=17993.0 stdv=2172.4824],Stats[mean=6715.754 min=5526.0 max=7966.0 stdv=490.22333],(x=3.44 y=32.60),False,32.777428,2,2,2,3.4351556,32.596924,0,0,0,1,4,1,1,4,4,ip[width=43  height=1  bits=16  min=7560.0  max=27342.0],1,0.032299213,2.3345835,7.2021637,0.3300811,0.016922278,4.4879746,4.4965363,1,43.770203,9.42756,2.0,0.14757703,1.001922,0.97532403,0.5429127,3.1365328,,Stats[mean=5414.2153 min=2407.0 max=9368.0 stdv=1610.7767],
b346,5bd032a7-0de2-4314-8b7f-6427166764f3,b346,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11244.821,Stats[mean=11425.615 min=8409.0 max=18118.0 stdv=2554.2266],Stats[mean=6929.865 min=5795.0 max=7833.0 stdv=477.0174],(x=5.33 y=32.26),False,32.700924,2,2,2,5.3253202,32.2644,0,0,0,1,4,1,1,4,4,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.02658915,0.5974236,2.3270612,0.7799589,0.052695986,1.297458,1.2912704,1,13.113561,3.1024892,2.0,0.451862,1.0001881,0.9998738,0.52270526,3.7655857,,Stats[mean=7829.346 min=4434.0 max=10636.0 stdv=1806.435],
b347,d6aee8c2-2150-4fb9-b5e2-0f205fdc5270,b347,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11074.24,Stats[mean=10627.588 min=8470.0 max=16055.0 stdv=1647.4735],Stats[mean=7029.647 min=5719.0 max=8334.0 stdv=563.4328],(x=21.34 y=32.51),False,38.89171,2,2,2,21.34134,32.513264,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.15175071,0.5856001,2.6343787,0.68454623,0.2507936,1.4470963,1.4524609,1,34.700264,3.2787182,2.0,0.3560544,1.0048265,0.9960155,0.44243833,3.87366,,Stats[mean=5803.9214 min=2764.0 max=8731.0 stdv=1571.3536],
b348,4818324c-6ce5-4a8b-a647-484ab7476c85,b348,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10741.674,Stats[mean=10213.145 min=8534.0 max=14413.0 stdv=1307.1005],Stats[mean=6875.449 min=5820.0 max=8648.0 stdv=576.4303],(x=21.52 y=34.53),False,40.688457,2,2,2,21.51847,34.53268,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.18284953,0.8351997,3.5773563,0.55110055,0.34107482,1.9677045,1.9784199,1,141.85255,4.3639994,2.0,0.2746507,1.0190238,0.9718234,0.4562713,4.0843625,,Stats[mean=6814.6665 min=4309.0 max=8168.0 stdv=834.2165],
b349,79fc7c97-9a94-4070-9d6f-925444d9b851,b349,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11651.977,Stats[mean=11399.231 min=8525.0 max=16501.0 stdv=1921.6472],Stats[mean=6867.768 min=5628.0 max=7890.0 stdv=442.38144],(x=13.85 y=34.64),False,37.3018,2,2,2,13.845341,34.63713,0,0,0,1,4,1,1,4,4,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.25789127,0.80787617,2.60105,0.7005286,0.47052756,1.6351264,1.6560302,1,55.059887,3.8068378,2.0,0.38472667,1.0243273,0.9939785,0.5415154,3.5076263,,Stats[mean=5346.3335 min=2502.0 max=7554.0 stdv=1426.8397],
b350,fdee8f13-d5c5-4aab-a0fa-3db6463d3e45,b350,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11634.387,Stats[mean=11451.646 min=8708.0 max=18138.0 stdv=1857.4559],Stats[mean=6961.5977 min=5742.0 max=8138.0 stdv=506.11676],(x=50.15 y=34.98),False,61.146374,2,2,2,50.15048,34.98298,0,0,0,1,4,1,1,4,4,ip[width=62  height=1  bits=16  min=7560.0  max=27342.0],1,0.13432944,3.1331587,3.7471056,0.2159988,0.24534619,5.9104466,6.5597734,1,105.248856,13.501141,2.0,0.114196256,1.1304326,0.44879463,0.48955825,3.5187702,,Stats[mean=5172.609 min=2525.0 max=7257.0 stdv=1047.282],
b351,c0f78614-4977-46e5-9da1-bbf0ffd7b80b,b351,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12930.753,Stats[mean=13620.013 min=10133.0 max=21132.0 stdv=3086.716],Stats[mean=6967.8555 min=5871.0 max=7890.0 stdv=411.40582],(x=1.11 y=35.42),False,35.436337,2,2,2,1.1050051,35.419106,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.19126122,0.90842056,3.518029,0.55774826,0.33420715,2.0336845,2.0630465,1,67.70995,4.52407,2.0,0.27965972,1.0197779,0.97222054,0.47556165,2.6974378,,Stats[mean=8752.855 min=3417.0 max=12480.0 stdv=2081.4038],
b352,cc5e8801-931e-462d-9ebb-d79e4e9ceda1,b352,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11354.714,Stats[mean=10380.154 min=8727.0 max=12755.0 stdv=915.755],Stats[mean=7359.026 min=5748.0 max=8896.0 stdv=851.7686],(x=39.91 y=35.21),False,53.22471,2,2,2,39.91373,35.210278,0,0,0,1,4,1,1,4,4,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.45494354,2.934345,0.635345,0.00050805375,1.3573817,1.3521748,1,119.92878,2.9997072,2.0,0.31438634,1.0,0.99684894,0.36352015,3.6959612,,Stats[mean=5933.0513 min=4264.0 max=7352.0 stdv=895.1526],
b353,ac254f2c-8c74-419e-a8eb-e4929f6d5e28,b353,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10746.1455,Stats[mean=10795.392 min=7560.0 max=20530.0 stdv=2426.5215],Stats[mean=7406.691 min=5632.0 max=8878.0 stdv=552.94995],(x=41.87 y=36.89),False,55.807137,2,2,2,41.873055,36.892868,0,0,0,1,4,1,1,4,4,ip[width=30  height=1  bits=16  min=7560.0  max=27342.0],1,0.17761192,2.3237517,3.2639205,0.59984004,0.0221954,3.079863,3.1124842,1,8.175349,6.977214,2.0,0.31191552,1.0173521,0.95471525,0.81551254,4.0815296,,Stats[mean=8230.773 min=3518.0 max=12248.0 stdv=1746.0035],
b354,1fd60a9e-4346-4c54-8934-c2d070d1ccaf,b354,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11568.547,Stats[mean=10953.053 min=8776.0 max=15446.0 stdv=1527.538],Stats[mean=6971.4077 min=5690.0 max=8172.0 stdv=447.81754],(x=49.96 y=36.36),False,61.79408,2,2,2,49.964996,36.359417,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.16698158,0.9152683,3.568818,0.5648104,0.30514258,2.03044,2.0526848,1,145.89645,4.51261,2.0,0.28266898,1.0164251,0.98551446,0.4811653,3.5604846,,Stats[mean=7101.6313 min=3679.0 max=9328.0 stdv=1141.654],
